16360000,    16363000,    USB, 10,  #55008080, ITU Ch.1601 (Ship TX)
16363000,    16366000,    USB, 10,  #5500C9C9, 1602
16366000,    16369000,    USB, 10,  #55008080, 1603
16369000,    16372000,    USB, 10,  #5500C9C9, 1604
16372000,    16375000,    USB, 10,  #55008080, 1605
16375000,    16378000,    USB, 10,  #5500C9C9, 1606
16378000,    16381000,    USB, 10,  #55008080, 1607
16381000,    16384000,    USB, 10,  #5500C9C9, 1608
16384000,    16387000,    USB, 10,  #55008080, 1609
16387000,    16390000,    USB, 10,  #5500C9C9, 1610
16390000,    16393000,    USB, 10,  #55008080, 1611
16393000,    16396000,    USB, 10,  #5500C9C9, 1612
16396000,    16399000,    USB, 10,  #55008080, 1613
16399000,    16402000,    USB, 10,  #5500C9C9, 1614
16402000,    16405000,    USB, 10,  #55008080, 1615
16405000,    16408000,    USB, 10,  #5500C9C9, 1616
16408000,    16411000,    USB, 10,  #55008080, 1617
16411000,    16414000,    USB, 10,  #5500C9C9, 1618
16414000,    16417000,    USB, 10,  #55008080, 1619
16417000,    16420000,    USB, 10,  #5500C9C9, 1620
16420000,    16423000,    USB, 10,  #55008080, 1621
16423000,    16426000,    USB, 10,  #5500C9C9, 1622
16426000,    16429000,    USB, 10,  #55008080, 1623
16429000,    16432000,    USB, 10,  #5500C9C9, 1624
16432000,    16435000,    USB, 10,  #55008080, 1625 (USGS Calling)
16435000,    16438000,    USB, 10,  #5500C9C9, 1626
16438000,    16441000,    USB, 10,  #55008080, 1627
16441000,    16444000,    USB, 10,  #5500C9C9, 1628
16444000,    16447000,    USB, 10,  #55008080, 1629
16447000,    16450000,    USB, 10,  #5500C9C9, 1630
16450000,    16453000,    USB, 10,  #55008080, 1631
16453000,    16456000,    USB, 10,  #5500C9C9, 1632
16456000,    16459000,    USB, 10,  #55008080, 1633
16459000,    16462000,    USB, 10,  #5500C9C9, 1634
16462000,    16465000,    USB, 10,  #55008080, 1635
16465000,    16468000,    USB, 10,  #5500C9C9, 1636
16468000,    16471000,    USB, 10,  #55008080, 1637
16471000,    16474000,    USB, 10,  #5500C9C9, 1638
16474000,    16477000,    USB, 10,  #55008080, 1639
16477000,    16480000,    USB, 10,  #5500C9C9, 1640
16480000,    16483000,    USB, 10,  #55008080, 1641
16483000,    16486000,    USB, 10,  #5500C9C9, 1642
16486000,    16489000,    USB, 10,  #55008080, 1643
16489000,    16492000,    USB, 10,  #5500C9C9, 1644
16492000,    16495000,    USB, 10,  #55008080, 1645
16495000,    16498000,    USB, 10,  #5500C9C9, 1646
16498000,    16501000,    USB, 10,  #55008080, 1647
16501000,    16504000,    USB, 10,  #5500C9C9, 1648
16504000,    16507000,    USB, 10,  #55008080, 1649
16507000,    16510000,    USB, 10,  #5500C9C9, 1650
16510000,    16513000,    USB, 10,  #55008080, 1651
16513000,    16516000,    USB, 10,  #5500C9C9, 1652
16516000,    16519000,    USB, 10,  #55008080, 1653
16519000,    16522000,    USB, 10,  #5500C9C9, 1654
16522000,    16525000,    USB, 10,  #55008080, 1655
16525000,    16528000,    USB, 10,  #5500C9C9, 1656
16528000,    17144500,    USB, 100, #55008080, (Ship/Shore) Maritime
17144500,    17147500,    USB, 100, #5500FF91, WEFAX New Orleans LA (Day)
17149300,    17152300,    USB, 100, #5500FF91, WEFAX PT. Reyes CA
17152300,    17242000,    USB, 100, #5500C9C9, (Ship/Shore) Maritime
17152300,    17480000,    USB, 100, #55008080, (Ship/Shore) Maritime
17242000,    17245000,    USB, 10,  #55008080, ITU Ch.1601 (Coast TX)
17245000,    17248000,    USB, 10,  #5500C9C9, 1602
17248000,    17251000,    USB, 10,  #55008080, 1603
17251000,    17254000,    USB, 10,  #5500C9C9, 1604
17254000,    17257000,    USB, 10,  #55008080, 1605
17257000,    17260000,    USB, 10,  #5500C9C9, 1606
17260000,    17263000,    USB, 10,  #55008080, 1607
17263000,    17266000,    USB, 10,  #5500C9C9, 1608
17266000,    17269000,    USB, 10,  #55008080, 1609
17269000,    17272000,    USB, 10,  #5500C9C9, 1610
17272000,    17275000,    USB, 10,  #55008080, 1611
17275000,    17278000,    USB, 10,  #5500C9C9, 1612
17278000,    17281000,    USB, 10,  #55008080, 1613
17281000,    17284000,    USB, 10,  #5500C9C9, 1614
17284000,    17287000,    USB, 10,  #55008080, 1615
17287000,    17290000,    USB, 10,  #5500C9C9, 1616
17290000,    17293000,    USB, 10,  #55008080, 1617
17293000,    17296000,    USB, 10,  #5500C9C9, 1618
17296000,    17299000,    USB, 10,  #55008080, 1619
17299000,    17302000,    USB, 10,  #5500C9C9, 1620
17302000,    17305000,    USB, 10,  #55008080, 1621
17305000,    17308000,    USB, 10,  #5500C9C9, 1622
17308000,    17311000,    USB, 10,  #55008080, 1623
17311000,    17314000,    USB, 10,  #5500C9C9, 1624
17314000,    17317000,    USB, 10,  #55008080, 1625
17317000,    17320000,    USB, 10,  #5500C9C9, 1626
17320000,    17323000,    USB, 10,  #55008080, 1627
17323000,    17326000,    USB, 10,  #5500C9C9, 1628
17326000,    17329000,    USB, 10,  #55008080, 1629
17329000,    17332000,    USB, 10,  #5500C9C9, 1630
17332000,    17335000,    USB, 10,  #55008080, 1631
17335000,    17338000,    USB, 10,  #5500C9C9, 1632
17338000,    17341000,    USB, 10,  #55008080, 1633
17341000,    17344000,    USB, 10,  #5500C9C9, 1634
17344000,    17347000,    USB, 10,  #55008080, 1635
17347000,    17350000,    USB, 10,  #5500C9C9, 1636
17350000,    17353000,    USB, 10,  #55008080, 1637
17353000,    17356000,    USB, 10,  #5500C9C9, 1638
17356000,    17359000,    USB, 10,  #55008080, 1639
17359000,    17362000,    USB, 10,  #5500C9C9, 1640
17362000,    17365000,    USB, 10,  #55008080, 1641
17365000,    17368000,    USB, 10,  #5500C9C9, 1642
17368000,    17371000,    USB, 10,  #55008080, 1643
17371000,    17374000,    USB, 10,  #5500C9C9, 1644
17374000,    17377000,    USB, 10,  #55008080, 1645
17377000,    17380000,    USB, 10,  #5500C9C9, 1646
17380000,    17383000,    USB, 10,  #55008080, 1647
17383000,    17386000,    USB, 10,  #5500C9C9, 1648
17386000,    17389000,    USB, 10,  #55008080, 1649
17389000,    17392000,    USB, 10,  #5500C9C9, 1650
17392000,    17395000,    USB, 10,  #55008080, 1651
17395000,    17398000,    USB, 10,  #5500C9C9, 1652
17398000,    17401000,    USB, 10,  #55008080, 1653
17401000,    17404000,    USB, 10,  #5500C9C9, 1654
17404000,    17407000,    USB, 10,  #55008080, 1655
17407000,    17410000,    USB, 10,  #5500C9C9, 1656
17410000,    17480000,    USB, 100, #55008080, (Ship/Shore) Maritime
17480000,    17900000,    AM,  100, #505D63FF, Shortwave (16m) Broadcast
17900000,    18068000,    USB, 100, #40AFFFEE, (Transoceanic Flights) (HFDL)
18068000,    18100000,    USB, 10,  #50FF0000, 17m Ham Band|
18100000,    18105000,    USB, 10,  #500000FF, RTTY (17m)
18105000,    18110000,    USB, 10,  #5000B3FF, Packet (17m)
18110000,    18168000,    USB, 10,  #50FF0000, |17m Ham Band
18168000,    18780000,    USB, 100, #55008080, (Ship/Shore) Maritime
18168000,    18900000,    USB, 100, #55008080, (Ship/Shore) Maritime/ Fixed Service
18780000,    18783000,    USB, 10,  #5500C9C9, ITU Ch.1801 (Ship TX)
18783000,    18786000,    USB, 10,  #55008080, 1802
18786000,    18789000,    USB, 10,  #5500C9C9, 1803
18789000,    18792000,    USB, 10,  #55008080, 1804
18792000,    18795000,    USB, 10,  #5500C9C9, 1805
18795000,    18798000,    USB, 10,  #55008080, 1806 (Calling)
18798000,    18801000,    USB, 10,  #5500C9C9, 1807
18801000,    18804000,    USB, 10,  #55008080, 1808
18804000,    18807000,    USB, 10,  #5500C9C9, 1809
18807000,    18810000,    USB, 10,  #55008080, 1810
18810000,    18813000,    USB, 10,  #5500C9C9, 1811
18813000,    18816000,    USB, 10,  #55008080, 1812
18816000,    18819000,    USB, 10,  #5500C9C9, 1813
18819000,    18822000,    USB, 10,  #55008080, 1814
18822000,    18825000,    USB, 10,  #5500C9C9, 1815
18825000,    18900000,    USB, 100, #55008080, (Ship/Shore) Maritime
18900000,    19020000,    AM,  100, #505D63FF, Shortwave (15m) Broadcast
19020000,    19755000,    USB, 100, #55008080, (Ship/Shore) Maritime
19020000,    19995000,    USB, 100, #55008080, (Ship/Shore) Maritime
19755000,    19758000,    USB, 10,  #5500C9C9, ITU Ch.1801 (Coast TX)
19758000,    19761000,    USB, 10,  #55008080, 1802
19761000,    19764000,    USB, 10,  #5500C9C9, 1803
19764000,    19767000,    USB, 10,  #55008080, 1804
19767000,    19770000,    USB, 10,  #5500C9C9, 1805
19770000,    19773000,    USB, 10,  #55008080, 1806
19773000,    19776000,    USB, 10,  #5500C9C9, 1807
19776000,    19779000,    USB, 10,  #55008080, 1808
19779000,    19782000,    USB, 10,  #5500C9C9, 1809
19782000,    19785000,    USB, 10,  #55008080, 1810
19785000,    19788000,    USB, 10,  #5500C9C9, 1811
19788000,    19791000,    USB, 10,  #55008080, 1812
19791000,    19794000,    USB, 10,  #5500C9C9, 1813
19794000,    19797000,    USB, 10,  #55008080, 1814
19797000,    19800000,    USB, 10,  #5500C9C9, 1815
19800000,    19995000,    USB, 100, #55008080, (Ship/Shore) Maritime
19995000,    20005000,    AM,  100, #44FF00FF, WWV NIST
20005000,    21000000,    USB, 100, #55008080, Propagation Testing
21000000,    21070000,    USB, 10,  #50FF0000, 15m Ham Band|
21070000,    21100000,    USB, 10,  #500089FF, RTTY/Data (15m)
21100000,    21338000,    USB, 10,  #50FF0000, 15m
21338000,    21342000,    USB, 10,  #50FF004D, SSTV (15m)
21342000,    21450000,    USB, 10,  #50FF0000, |15m Ham Band
21450000,    21850000,    AM,  100, #505D63FF, Shortwave (13m) Broadcast
21850000,    22000000,    USB, 100, #505D88FF, Aeronautical (HFDL)
22000000,    22003000,    USB, 10,  #55008080, ITU Ch.2201 (Ship TX)
22000000,    22525100,    USB, 100, #505D88FF, (Ship/Shore) Maritime
22003000,    22006000,    USB, 10,  #5500C9C9, 2202
22006000,    22009000,    USB, 10,  #55008080, 2203
22009000,    22012000,    USB, 10,  #5500C9C9, 2204
22012000,    22015000,    USB, 10,  #55008080, 2205
22015000,    22018000,    USB, 10,  #5500C9C9, 2206
22018000,    22021000,    USB, 10,  #55008080, 2207
22021000,    22024000,    USB, 10,  #5500C9C9, 2208
22024000,    22027000,    USB, 10,  #55008080, 2209
22027000,    22030000,    USB, 10,  #5500C9C9, 2210
22030000,    22033000,    USB, 10,  #55008080, 2211
22033000,    22036000,    USB, 10,  #5500C9C9, 2212
22036000,    22039000,    USB, 10,  #55008080, 2213
22039000,    22042000,    USB, 10,  #5500C9C9, 2214
22042000,    22045000,    USB, 10,  #55008080, 2215
22045000,    22048000,    USB, 10,  #5500C9C9, 2216
22048000,    22051000,    USB, 10,  #55008080, 2217
22051000,    22054000,    USB, 10,  #5500C9C9, 2218
22054000,    22057000,    USB, 10,  #55008080, 2219
22057000,    22060000,    USB, 10,  #5500C9C9, 2220
22060000,    22063000,    USB, 10,  #55008080, 2221 (Calling)
22063000,    22066000,    USB, 10,  #5500C9C9, 2222
22066000,    22069000,    USB, 10,  #55008080, 2223
22069000,    22072000,    USB, 10,  #5500C9C9, 2224
22072000,    22075000,    USB, 10,  #55008080, 2225
22075000,    22078000,    USB, 10,  #5500C9C9, 2226
22078000,    22081000,    USB, 10,  #55008080, 2227
22081000,    22084000,    USB, 10,  #5500C9C9, 2228
22084000,    22087000,    USB, 10,  #55008080, 2229
22087000,    22090000,    USB, 10,  #5500C9C9, 2230
22090000,    22093000,    USB, 10,  #55008080, 2231
22093000,    22096000,    USB, 10,  #5500C9C9, 2232
22096000,    22099000,    USB, 10,  #55008080, 2233
22099000,    22102000,    USB, 10,  #5500C9C9, 2234
22102000,    22105000,    USB, 10,  #55008080, 2235
22105000,    22108000,    USB, 10,  #5500C9C9, 2236
22108000,    22111000,    USB, 10,  #55008080, 2237
22111000,    22114000,    USB, 10,  #5500C9C9, 2238
22114000,    22117000,    USB, 10,  #55008080, 2239
22117000,    22120000,    USB, 10,  #5500C9C9, 2240
22120000,    22123000,    USB, 10,  #55008080, 2241
22123000,    22126000,    USB, 10,  #5500C9C9, 2242
22126000,    22129000,    USB, 10,  #55008080, 2243
22129000,    22132000,    USB, 10,  #5500C9C9, 2244
22132000,    22135000,    USB, 10,  #55008080, 2245
22135000,    22138000,    USB, 10,  #5500C9C9, 2246
22138000,    22141000,    USB, 10,  #55008080, 2247
22141000,    22144000,    USB, 10,  #5500C9C9, 2248
22144000,    22147000,    USB, 10,  #55008080, 2249
22147000,    22150000,    USB, 10,  #5500C9C9, 2250
22150000,    22153000,    USB, 10,  #55008080, 2251
22153000,    22156000,    USB, 10,  #5500C9C9, 2252
22156000,    22159000,    USB, 10,  #55008080, 2253
22159000,    22525100,    USB, 100, #5500C9C9, (Ship/Shore) Maritime
22525100,    22528100,    USB, 100, #5500FF91, WEFAX PT. Reyes CA (Day)
22528100,    22696000,    USB, 100, #55008080, (Ship/Shore) Maritime
22528100,    24890000,    USB, 100, #505D88FF, (Ship/Shore) Maritime
22696000,    22699000,    USB, 10,  #5500C9C9, ITU Ch.2201 (Coast TX)
22699000,    22702000,    USB, 10,  #55008080, 2202
22702000,    22705000,    USB, 10,  #5500C9C9, 2203
22705000,    22708000,    USB, 10,  #55008080, 2204
22708000,    22711000,    USB, 10,  #5500C9C9, 2205
22711000,    22714000,    USB, 10,  #55008080, 2206
22714000,    22717000,    USB, 10,  #5500C9C9, 2207
22717000,    22720000,    USB, 10,  #55008080, 2208
22720000,    22723000,    USB, 10,  #5500C9C9, 2209
22723000,    22726000,    USB, 10,  #55008080, 2210
22726000,    22729000,    USB, 10,  #5500C9C9, 2211
22729000,    22732000,    USB, 10,  #55008080, 2212
22732000,    22735000,    USB, 10,  #5500C9C9, 2213
22735000,    22738000,    USB, 10,  #55008080, 2214
22738000,    22741000,    USB, 10,  #5500C9C9, 2215
22741000,    22744000,    USB, 10,  #55008080, 2216
22744000,    22747000,    USB, 10,  #5500C9C9, 2217
22747000,    22750000,    USB, 10,  #55008080, 2218
22750000,    22753000,    USB, 10,  #5500C9C9, 2219
22753000,    22756000,    USB, 10,  #55008080, 2220
22756000,    22759000,    USB, 10,  #5500C9C9, 2221
22759000,    22762000,    USB, 10,  #55008080, 2222
22762000,    22765000,    USB, 10,  #5500C9C9, 2223
22765000,    22768000,    USB, 10,  #55008080, 2224
22768000,    22771000,    USB, 10,  #5500C9C9, 2225
22771000,    22774000,    USB, 10,  #55008080, 2226
22774000,    22777000,    USB, 10,  #5500C9C9, 2227
22777000,    22780000,    USB, 10,  #55008080, 2228
22780000,    22783000,    USB, 10,  #5500C9C9, 2229
22783000,    22786000,    USB, 10,  #55008080, 2230
22786000,    22789000,    USB, 10,  #5500C9C9, 2231
22789000,    22792000,    USB, 10,  #55008080, 2232
22792000,    22795000,    USB, 10,  #5500C9C9, 2233
22795000,    22798000,    USB, 10,  #55008080, 2234
22798000,    22801000,    USB, 10,  #5500C9C9, 2235
22801000,    22804000,    USB, 10,  #55008080, 2236
22804000,    22807000,    USB, 10,  #5500C9C9, 2237
22807000,    22810000,    USB, 10,  #55008080, 2238
22810000,    22813000,    USB, 10,  #5500C9C9, 2239
22813000,    22816000,    USB, 10,  #55008080, 2240
22816000,    22819000,    USB, 10,  #5500C9C9, 2241
22819000,    22822000,    USB, 10,  #55008080, 2242
22822000,    22825000,    USB, 10,  #5500C9C9, 2243
22825000,    22828000,    USB, 10,  #55008080, 2244
22828000,    22831000,    USB, 10,  #5500C9C9, 2245
22831000,    22834000,    USB, 10,  #55008080, 2246
22834000,    22837000,    USB, 10,  #5500C9C9, 2247
22837000,    22840000,    USB, 10,  #55008080, 2248
22840000,    22843000,    USB, 10,  #5500C9C9, 2249
22843000,    22846000,    USB, 10,  #55008080, 2250
22846000,    22849000,    USB, 10,  #5500C9C9, 2251
22849000,    22852000,    USB, 10,  #55008080, 2252
22852000,    22855000,    USB, 10,  #5500C9C9, 2253
22855000,    24890000,    USB, 100, #55008080, (Ship/Shore) Maritime
24890000,    24920000,    USB, 10,  #50FF0000, 12m Ham Band|
24920000,    24925000,    USB, 10,  #500000FF, RTTY (12m)
24925000,    24930000,    USB, 10,  #5000B3FF, Packet (12m)
24930000,    24990000,    USB, 10,  #50FF0000, |12m Ham Band
24995000,    25005000,    AM,  100, #44FF00FF, WWV NIST
25005000,    25070000,    USB, 100, #55008080, (Ship/Shore) Maritime
25005000,    25550000,    USB, 100, #505D88FF, (Ship/Shore) Maritime
25070000,    25073000,    USB, 10,  #5500C9C9, ITU Ch.2501 (Ship TX)
25073000,    25076000,    USB, 10,  #55008080, 2502
25076000,    25079000,    USB, 10,  #5500C9C9, 2503
25079000,    25082000,    USB, 10,  #55008080, 2504
25082000,    25085000,    USB, 10,  #5500C9C9, 2505
25085000,    25088000,    USB, 10,  #55008080, 2506
25088000,    25091000,    USB, 10,  #5500C9C9, 2507
25091000,    25094000,    USB, 10,  #55008080, 2508
25094000,    25097000,    USB, 10,  #5500C9C9, 2509
25097000,    25100000,    USB, 10,  #55008080, 2510
25100000,    25550000,    USB, 10,  #5500C9C9, (Ship/Shore) Maritime
25550000,    25670000,    USB, 100, #40FFFF00, Radio Astronomy
25670000,    26100000,    AM,  100, #505D63FF, Shortwave (11m) Broadcast
26100000,    26145000,    USB, 100, #55008080, (Ship/Shore) Maritime
26100000,    26957000,    USB, 100, #55008080, (Ship/Shore) Maritime
26145000,    26148000,    USB, 10,  #5500C9C9, ITU Ch.2501 (Coast TX)
26148000,    26151000,    USB, 10,  #55008080, 2502
26151000,    26154000,    USB, 10,  #5500C9C9, 2503
26154000,    26157000,    USB, 10,  #55008080, 2504
26157000,    26160000,    USB, 10,  #5500C9C9, 2505
26160000,    26163000,    USB, 10,  #55008080, 2506
26163000,    26166000,    USB, 10,  #5500C9C9, 2507
26166000,    26169000,    USB, 10,  #55008080, 2508
26169000,    26172000,    USB, 10,  #5500C9C9, 2509
26172000,    26175000,    USB, 10,  #55008080, 2510
26175000,    26957000,    USB, 100, #55008080, Marine Propagation Testing
26957000,    26960000,    NFM, 100, #44006179, ISM Band (10m)
26960000,    26970000,    AM,  100, #77FF7777, CB| Ch. 1
26960000,    27410000,    USB, 100, #77FF7777, CB
26970000,    26980000,    AM,  100, #77FF5858, 2
26980000,    26990000,    AM,  100, #77FF7777, 3
26990000,    27000000,    AM,  100, #77ADFF7D, R/C
27000000,    27010000,    AM,  100, #77FF7777, 4 (4x4 Channel)
27010000,    27020000,    AM,  100, #77FF5858, 5
27020000,    27030000,    AM,  100, #77FF7777, 6
27030000,    27040000,    AM,  100, #77FF5858, 7
27040000,    27050000,    AM,  100, #77ADFF7D, R/C
27050000,    27060000,    AM,  100, #77FF7777, 8
27060000,    27070000,    AM,  100, #50FF0091, 9 (Emergency Channel)
27070000,    27080000,    AM,  100, #77FF7777, 10 (Regional Roads)
27080000,    27090000,    AM,  100, #77FF5858, 11
27090000,    27100000,    AM,  100, #77ADFF7D, R/C
27100000,    27110000,    AM,  100, #77FF5858, 12
27110000,    27120000,    AM,  100, #77FF7777, 13 (Marine RV)
27120000,    27130000,    AM,  100, #77FF5858, 14 (Walkie Talkies)
27130000,    27140000,    AM,  100, #77FF7777, 15
27140000,    27150000,    AM,  100, #77ADFF7D, R/C
27150000,    27160000,    AM,  100, #77FF7777, 16 (Also SSB)
27160000,    27170000,    AM,  100, #77FF5858, 17 (North/South Hwy)
27170000,    27180000,    AM,  100, #77FF7777, 18
27180000,    27190000,    AM,  100, #77FF5858, 19 (Truckers East/West Hwy)
27190000,    27200000,    AM,  100, #77FF7777, (Gap in CB)
27200000,    27210000,    AM,  100, #77FF5858, 20
27210000,    27220000,    AM,  100, #77FF7777, 21 (Regional Roads)
27220000,    27230000,    AM,  100, #77FF5858, 22
27230000,    27240000,    AM,  100, #77FF7777, 24
27240000,    27250000,    AM,  100, #77FF5858, 25
27250000,    27260000,    AM,  100, #77FF7777, 23 and R/C
27260000,    27270000,    AM,  100, #77FF5858, 26
27270000,    27280000,    AM,  100, #77FF7777, 27
27280000,    27290000,    AM,  100, #77FF5858, 28
27290000,    27300000,    AM,  100, #77FF7777, 29
27300000,    27310000,    AM,  100, #77FF5858, 30
27310000,    27320000,    AM,  100, #77FF7777, 31
27320000,    27330000,    AM,  100, #77FF5858, 32
27330000,    27340000,    AM,  100, #77FF7777, 33
27340000,    27350000,    AM,  100, #77FF5858, 34
27350000,    27360000,    AM,  100, #77FF7777, 35
27360000,    27370000,    AM,  100, #77FF5858, 36 (Also SSB)
27370000,    27380000,    AM,  100, #77FF7777, 37 (Also SSB)
27380000,    27390000,    AM,  100, #77FF5858, 38 (Also SSB LSB)
27390000,    27400000,    AM,  100, #77FF7777, 39 (Also SSB)
27400000,    27410000,    AM,  100, #77FF5858, 40 (Also SSB) |CB
27410000,    28000000,    NFM, 100, #50D00098, Public Safety Industrial/Business and Meteorological Aids
28000000,    28070000,    CW,  10,  #50FF0000, 10m Ham Band| CW
28070000,    28150000,    USB, 10,  #500000FF, RTTY (10m)
28150000,    28190000,    CW,  10,  #50FFFFFF, CW (10m)
28200000,    28300000,    USB, 10,  #50ACFFEC, Beacons (10m)
28300000,    28679000,    USB, 10,  #40FF0000, Phone (10m)
28679000,    28681000,    USB, 10,  #50FF004D, SSTV (10m)
28681000,    29000000,    USB, 10,  #50FF0000, 10m
29000000,    29200000,    AM,  10,  #50FF0000, AM (10m)
29200000,    29300000,    USB, 10,  #40FF0000, Phone (10m)
29300000,    29510000,    NFM, 10,  #5500E6FF, Satellite Downlinks (10m)
29520000,    29590000,    NFM, 10,  #50FFFF00, Repeater Inputs (10m)
29590000,    29610000,    NFM, 10,  #503CFF00, FM Simplex (10m)
29610000,    29700000,    NFM, 10,  #5089FF00, Repeater Outputs| 10m Ham Band
29700000,    35200000,    NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police) and Industrial/Business
35200000,    35660000,    NFM, 100, #50FFCE83, Paging
35660000,    37500000,    NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police) and Industrial/Business
37500000,    38250000,    NFM, 100, #40FFFF00, Radio Astronomy
38250000,    40660000,    NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police) and Industrial/Business
40660000,    40700000,    NFM, 100, #44006179, ISM Band (8m)
40700000,    43200000,    NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police) and Industrial/Business
43200000,    43660000,    NFM, 100, #50FFCE83, Paging
43660000,    50000000,    NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police) and Industrial/Business
50000000,    50100000,    CW,  10,  #50FFFFFF, 6m Ham Band| CW Beacons
50100000,    50124000,    USB, 10,  #50FF0000, DX Window (6m)
50124000,    50126000,    USB, 10,  #50FF0000, SSB Calling (6m)
50126000,    50300000,    USB, 10,  #50FF0000, 6m
50300000,    50600000,    NFM, 10,  #50FF0000, All modes (6m)
50600000,    50640000,    NFM, 10,  #508000FF, Digital (Packet) Calling (6m)
50640000,    50800000,    NFM, 10,  #50FF0000, 6m
50800000,    51000000,    NFM, 10,  #500000FF, Radio Remote Control (6m)
51000000,    51100000,    USB, 10,  #40FF0000, Pacific DX window (6m)
51100000,    51120000,    NFM, 10,  #50FF0000, 6m
51120000,    51480000,    NFM, 10,  #50FFFF00, Repeater Inputs (6m)
51500000,    51620000,    NFM, 10,  #50FF0000, Simplex (6m)
51620000,    51990000,    NFM, 10,  #5089FF00, Repeater Outputs (6m)
51990000,    52000000,    NFM, 10,  #503CFF00, FM Simplex (6m)
52000000,    52500000,    NFM, 10,  #50FFFF00, Repeater Inputs (6m)
52500000,    52500000,    NFM, 10,  #508000FF, Repeater Output (6m)
52500000,    52570000,    NFM, 10,  #50FF0000, Primary/ Secondary Simplex (6m)
52570000,    53000000,    NFM, 10,  #50FF0000, 6m
53000000,    53050000,    NFM, 10,  #500000FF, Simplex/ Remote Control (6m)
53050000,    53480000,    NFM, 10,  #50FFFF00, Repeater Inputs (6m)
53500000,    54000000,    NFM, 10,  #5089FF00, Repeater Outputs Simplex |6m Ham Band
54000000,    60000000,    WFM, 100, #50FFE55C, Television Ch.2 (VHF)
60000000,    66000000,    WFM, 100, #50FFE55C, Television Ch.3
66000000,    72000000,    WFM, 100, #50FFE55C, Television Ch.4
72000000,    73000000,    NFM, 10,  #50FFCE83, Paging
73000000,    74600000,    NFM, 100, #40FFFF00, Radio Astronomy
74600000,    74800000,    USB, 100, #AA000000, Guard Band
74800000,    75200000,    NFM, 100, #505D88FF, Aeronautical Radionavigation (Marker Beacons)
75200000,    75460000,    USB, 100, #AA000000, Guard Band
75460000,    76000000,    NFM, 10,  #50FFCE83, Paging
76000000,    82000000,    WFM, 100, #50FFE55C, Television Ch.5
82000000,    88000000,    WFM, 100, #50FFE55C, Television Ch.6
88000000,    108000000,   WFM, 100, #4000FF9A, FM Broadcast
108000000,   118000000,   AM,  100, #505D88FF, Air Band VOR/ILS
118000000,   121490000,   AM,  100, #505D88FF, Air Band Voice
121490000,   121510000,   AM,  100, #50FF0091, Civilian Aircraft Distress/ Emergency
121510000,   129112500,   AM,  100, #505D88FF, Air Band Voice
129112500,   129137500,   AM,  100, #400000FF, ACARS
129137500,   130012500,   AM,  100, #505D88FF, Air Band Voice
130012500,   130037500,   AM,  100, #400000FF, ACARS
130037500,   130412500,   AM,  100, #505D88FF, Air Band Voice
130412500,   130437500,   AM,  100, #400000FF, ACARS
130437500,   130462500,   AM,  100, #400000FF, ACARS
131112500,   131137500,   AM,  100, #400000FF, ACARS
131137500,   131545000,   AM,  100, #505D88FF, Air Band Voice
131545000,   131555000,   AM,  100, #400000FF, Worldwide ACARS
131555000,   136637500,   AM,  100, #505D88FF, Air Band Voice
136637500,   136662500,   RAW, 10,  #400000FF, VDL-M2/ Transit 5B-5
136687500,   136712500,   RAW, 10,  #400000FF, VDL-M2/ ACARS
136737500,   136762500,   AM,  100, #400000FF, ACARS
136787500,   136812500,   RAW, 10,  #400000FF, VDL-M2/ ACARS
136837500,   136862500,   AM,  100, #400000FF, ACARS
136862500,   136962500,   AM,  100, #505D88FF, Air Band Voice
136962500,   136987500,   RAW, 10,  #400000FF, Worldwide VDL-M2
137025000,   137040000,   WFM, 10,  #55008CFF, |SpaceBees
137040000,   137080000,   WFM, 10,  #2200BFFF, | METEOR
137080000,   137120000,   WFM, 10,  #5500FFFF, NOAA-19
137120000,   137160000,   WFM, 10,  #2200BFFF, METEOR |
137160000,   137175000,   WFM, 10,  #55008CFF, SpaceBees|
137175000,   137327500,   NFM, 10,  #33FF4400, OrbComm Segment 1
137187500,   137212500,   NFM, 10,  #33FF4400, OrbComm Ch.1 (Downlink)
137212500,   137237500,   NFM, 10,  #33FF713D, Ch.2
137237500,   137262500,   NFM, 10,  #33FF4400, Ch.3
137275000,   137300000,   NFM, 10,  #33FF713D, Ch.11
137300000,   137325000,   NFM, 10,  #33FF4400, Ch.12
137327500,   137333000,   WFM, 10,  #55008CFF, |SpaceBees
137333000,   137367000,   NFM, 10,  #44FF00FF, DSB NOAA-15 and NOAA-18
137367000,   137375000,   WFM, 10,  #55008CFF, SpaceBees|
137422500,   137472500,   NFM, 10,  #33FF4400, OrbComm Segment 2
137427500,   137450000,   NFM, 10,  #33FF4400, Ch.4
137450000,   137472500,   NFM, 10,  #33FF713D, Ch.5
137472500,   137535000,   WFM, 10,  #55008CFF, SpaceBees
137535000,   137585000,   NFM, 10,  #55FF8000, OrbComm Gateway
137585000,   137600000,   WFM, 10,  #55008CFF, |SpaceBees
137600000,   137640000,   WFM, 10,  #5500FFFF, NOAA-15
137640000,   137650000,   WFM, 10,  #55008CFF, SpaceBees|
